Order_Date,Product_ID,Product_Category,Buyer_Gender,Buyer_Age,Order_Location,International_Shipping,Sales_Price,Shipping_Charges,Sales_per_Unit,Quantity,Total_Sales,Rating
2024-07-14,BF1548,Clothing,Female,31,Detroit,No,65,0,65,4,260,5
2024-02-10,BF1543,Clothing,Female,18,Sacramento,No,100,0,100,5,500,5
2024-02-29,BF1548,Clothing,Male,31,Pittsburgh,No,65,0,65,5,325,3
2024-05-28,BF1554,Ornaments,Male,23,Pittsburgh,No,20,0,20,1,20,3
2024-01-13,BF1549,Clothing,Male,30,Portland,No,130,0,130,1,130,4
2024-08-25,BF1554,Ornaments,Male,35,New Jersey,No,20,0,20,1,20,5
2024-08-07,BF1548,Clothing,Male,22,Portland,No,65,0,65,3,195,4
2024-09-04,BF1549,Clothing,Female,33,Detroit,No,130,0,130,4,520,5
2024-05-06,BF1544,Other,Female,34,Detroit,No,9,0,9,1,9,2
2024-09-07,BF1548,Clothing,Female,29,Manchester,Yes,65,40,105,1,105,5
2024-04-17,BF1543,Clothing,Male,20,Memphis,No,100,0,100,2,200,5
2023-11-13,BF1551,Ornaments,Male,34,London,Yes,15,40,55,1,55,4
2023-12-11,BF1548,Clothing,Male,24,San Antonio,No,65,0,65,1,65,4
2024-04-25,BF1545,Other,Female,23,Mumbai,Yes,10,70,80,3,240,1
2023-12-29,BF1550,Clothing,Female,25,New Delhi,Yes,97,70,167,2,334,4
2024-05-31,BF1551,Ornaments,Male,34,Austin,No,15,0,15,3,45,2
2024-10-07,BF1549,Clothing,Male,30,San Antonio,No,130,0,130,2,260,3
2024-02-26,BF1544,Other,Female,21,Montreal,Yes,9,25,34,1,34,1
2024-04-30,BF1548,Clothing,Female,20,Sacramento,No,65,0,65,1,65,4
2024-05-22,BF1548,Clothing,Male,21,Detroit,No,65,0,65,1,65,1
2024-05-16,BF1550,Clothing,Male,30,Mumbai,Yes,97,70,167,1,167,5
2024-02-23,BF1543,Clothing,Male,20,Miami,No,100,0,100,1,100,3
2024-01-06,BF1548,Clothing,Male,29,Cardiff,Yes,65,40,105,1,105,4
2024-10-21,BF1551,Ornaments,Male,24,San Francisco,No,15,0,15,1,15,5
2024-04-13,BF1550,Clothing,Female,26,London,Yes,97,40,137,3,411,5
2024-10-10,BF1550,Clothing,Female,24,New Jersey,No,97,0,97,2,194,5
2024-07-04,BF1551,Ornaments,Male,30,San Antonio,No,15,0,15,1,15,2
2023-12-29,BF1544,Other,Male,19,Austin,No,9,0,9,5,45,5
2024-04-16,BF1543,Clothing,Male,32,San Antonio,No,100,0,100,3,300,4
2023-12-01,BF1544,Other,Male,34,New Delhi,Yes,9,70,79,1,79,5
2024-03-19,BF1546,Clothing,Male,33,New York,No,118,0,118,1,118,4
2024-04-08,BF1549,Clothing,Male,26,Portland,No,130,0,130,2,260,3
2024-02-27,BF1543,Clothing,Female,29,Austin,No,100,0,100,1,100,3
2024-09-15,BF1543,Clothing,Female,24,San Antonio,No,100,0,100,1,100,5
2024-04-22,BF1543,Clothing,Female,21,New York,No,100,0,100,2,200,1
2024-06-23,BF1551,Ornaments,Female,18,Austin,No,15,0,15,1,15,4
2024-06-07,BF1545,Other,Male,32,Memphis,No,10,0,10,1,10,4
2024-10-29,BF1554,Ornaments,Male,30,Manchester,Yes,20,40,60,2,120,4
2024-03-10,BF1550,Clothing,Male,32,Toronto,Yes,97,25,122,4,488,5
2024-02-03,BF1545,Other,Male,32,Montreal,Yes,10,25,35,1,35,5
2024-03-10,BF1544,Other,Male,21,San Francisco,No,9,0,9,2,18,3
2024-09-22,BF1550,Clothing,Male,19,Austin,No,97,0,97,4,388,3
2023-12-02,BF1548,Clothing,Male,31,Paris,Yes,65,50,115,1,115,1
2024-08-02,BF1545,Other,Female,25,Memphis,No,10,0,10,1,10,3
2024-06-16,BF1543,Clothing,Male,19,Mumbai,Yes,100,70,170,4,680,5
2024-10-20,BF1548,Clothing,Male,20,Las Vegas,No,65,0,65,2,130,4
2024-03-14,BF1543,Clothing,Male,27,Detroit,No,100,0,100,1,100,4
2024-04-14,BF1553,Ornaments,Male,35,Miami,No,50,0,50,1,50,5
2024-05-08,BF1545,Other,Female,35,Sacramento,No,10,0,10,1,10,5
2024-02-01,BF1544,Other,Male,18,Portland,No,9,0,9,3,27,2
2024-10-18,BF1548,Clothing,Female,34,New Jersey,No,65,0,65,1,65,5
2024-01-10,BF1544,Other,Male,20,Las Vegas,No,9,0,9,1,9,4
2024-05-01,BF1548,Clothing,Male,30,New Jersey,No,65,0,65,3,195,2
2024-06-14,BF1551,Ornaments,Female,34,Liverpool,Yes,15,40,55,2,110,4
2024-05-27,BF1548,Clothing,Male,25,Mumbai,Yes,65,70,135,1,135,4
2024-06-20,BF1545,Other,Female,19,Montreal,Yes,10,25,35,1,35,2
2024-01-01,BF1548,Clothing,Male,23,San Francisco,No,65,0,65,1,65,4
2024-07-04,BF1548,Clothing,Male,23,Pittsburgh,No,65,0,65,3,195,1
2024-04-09,BF1551,Ornaments,Female,24,Detroit,No,15,0,15,2,30,4
2023-12-23,BF1543,Clothing,Male,22,New York,No,100,0,100,5,500,4
2024-07-20,BF1552,Ornaments,Male,25,Detroit,No,45,0,45,2,90,1
2024-06-13,BF1550,Clothing,Male,31,San Francisco,No,97,0,97,5,485,5
2024-03-03,BF1551,Ornaments,Female,34,London,Yes,15,40,55,1,55,3
2024-01-30,BF1554,Ornaments,Male,20,Austin,No,20,0,20,1,20,4
2023-11-19,BF1544,Other,Male,32,San Antonio,No,9,0,9,1,9,4
2024-03-17,BF1551,Ornaments,Female,23,Detroit,No,15,0,15,5,75,1
2024-04-24,BF1547,Ornaments,Male,21,Austin,No,32,0,32,1,32,5
2023-11-08,BF1548,Clothing,Male,29,London,Yes,65,40,105,4,420,3
2024-07-02,BF1548,Clothing,Male,34,Glasgow,Yes,65,40,105,1,105,1
2024-05-03,BF1551,Ornaments,Female,33,Pittsburgh,No,15,0,15,1,15,4
2023-12-30,BF1543,Clothing,Male,32,Portland,No,100,0,100,1,100,5
2024-06-25,BF1548,Clothing,Male,34,Sacramento,No,65,0,65,1,65,4
2024-01-27,BF1551,Ornaments,Male,35,Sacramento,No,15,0,15,1,15,1
2024-02-13,BF1544,Other,Male,26,Mumbai,Yes,9,70,79,2,158,1
2024-09-06,BF1550,Clothing,Male,30,Sacramento,No,97,0,97,1,97,3
2024-08-01,BF1554,Ornaments,Male,24,Las Vegas,No,20,0,20,1,20,4
2023-11-29,BF1551,Ornaments,Male,23,Memphis,No,15,0,15,1,15,1
2024-03-15,BF1544,Other,Female,23,Dublin,Yes,9,40,49,1,49,5
2024-01-15,BF1544,Other,Male,22,New York,No,9,0,9,3,27,5
2023-12-24,BF1552,Ornaments,Male,19,Sacramento,No,45,0,45,3,135,4
2024-06-24,BF1548,Clothing,Male,32,Cleveland,No,65,0,65,4,260,3
2024-03-31,BF1551,Ornaments,Male,23,Las Vegas,No,15,0,15,1,15,5
2023-12-11,BF1544,Other,Male,32,Portland,No,9,0,9,1,9,3
2024-04-21,BF1554,Ornaments,Male,27,Las Vegas,No,20,0,20,3,60,5
2024-08-24,BF1552,Ornaments,Male,18,Cardiff,Yes,45,40,85,1,85,2
2024-03-07,BF1550,Clothing,Female,28,Portland,No,97,0,97,1,97,4
2024-08-09,BF1551,Ornaments,Female,34,Cleveland,No,15,0,15,1,15,2
2023-11-05,BF1553,Ornaments,Male,22,Portland,No,50,0,50,1,50,2
2024-04-12,BF1551,Ornaments,Male,35,Sydney,Yes,15,100,115,1,115,2
2024-02-19,BF1544,Other,Male,21,Sacramento,No,9,0,9,3,27,2
2024-05-04,BF1548,Clothing,Male,29,Austin,No,65,0,65,1,65,5
2024-07-07,BF1545,Other,Male,33,Montreal,Yes,10,25,35,2,70,2
2024-10-31,BF1545,Other,Male,35,Sydney,Yes,10,100,110,3,330,2
2024-06-06,BF1544,Other,Female,25,San Antonio,No,9,0,9,3,27,4
2024-06-28,BF1551,Ornaments,Male,26,Cleveland,No,15,0,15,1,15,3
2023-12-20,BF1554,Ornaments,Male,35,Glasgow,Yes,20,40,60,2,120,5
2024-03-15,BF1544,Other,Female,29,Austin,No,9,0,9,2,18,4
2024-07-21,BF1545,Other,Male,25,Cleveland,No,10,0,10,1,10,2
2024-06-26,BF1546,Clothing,Male,32,San Francisco,No,118,0,118,1,118,3
2024-09-01,BF1543,Clothing,Female,24,Cleveland,No,100,0,100,2,200,3
2024-09-21,BF1548,Clothing,Male,19,New York,No,65,0,65,1,65,4
2024-06-06,BF1550,Clothing,Male,34,Dublin,Yes,97,40,137,1,137,5
2024-10-07,BF1554,Ornaments,Female,22,Cardiff,Yes,20,40,60,1,60,3
2024-03-14,BF1549,Clothing,Male,18,Toronto,Yes,130,25,155,1,155,5
2024-10-02,BF1550,Clothing,Male,32,Toronto,Yes,97,25,122,2,244,3
2023-12-21,BF1543,Clothing,Male,22,Mumbai,Yes,100,70,170,3,510,5
2024-09-30,BF1549,Clothing,Male,29,London,Yes,130,40,170,1,170,5
2024-10-02,BF1546,Clothing,Male,25,Portland,No,118,0,118,4,472,2
2023-11-07,BF1544,Other,Female,33,Cardiff,Yes,9,40,49,2,98,3
2024-09-13,BF1549,Clothing,Male,27,Cleveland,No,130,0,130,2,260,3
2024-02-09,BF1550,Clothing,Female,18,Portland,No,97,0,97,2,194,4
2024-02-18,BF1548,Clothing,Male,24,New Delhi,Yes,65,70,135,1,135,5
2023-12-11,BF1550,Clothing,Male,32,Miami,No,97,0,97,1,97,2
2023-11-06,BF1543,Clothing,Male,32,London,Yes,100,40,140,3,420,5
2023-12-22,BF1547,Ornaments,Female,21,Cardiff,Yes,32,40,72,1,72,2
2024-10-19,BF1549,Clothing,Female,33,Mumbai,Yes,130,70,200,1,200,2
2024-04-01,BF1552,Ornaments,Female,30,Glasgow,Yes,45,40,85,1,85,5
2023-12-15,BF1551,Ornaments,Male,35,London,Yes,15,40,55,3,165,4
2024-07-07,BF1554,Ornaments,Female,25,New Jersey,No,20,0,20,2,40,1
2024-08-05,BF1544,Other,Male,29,New Jersey,No,9,0,9,1,9,5
2024-02-03,BF1548,Clothing,Male,18,Sydney,Yes,65,100,165,1,165,1
2023-11-15,BF1551,Ornaments,Male,30,Mumbai,Yes,15,70,85,1,85,5
2023-12-10,BF1552,Ornaments,Male,24,Montreal,Yes,45,25,70,2,140,4
2024-10-09,BF1543,Clothing,Male,33,Portland,No,100,0,100,2,200,4
2024-08-15,BF1548,Clothing,Male,25,Memphis,No,65,0,65,1,65,5
2024-01-05,BF1549,Clothing,Male,20,Pittsburgh,No,130,0,130,1,130,1
2024-08-18,BF1548,Clothing,Female,31,New Jersey,No,65,0,65,1,65,4
2024-03-12,BF1550,Clothing,Male,29,San Antonio,No,97,0,97,1,97,4
2024-04-22,BF1544,Other,Male,18,Cardiff,Yes,9,40,49,2,98,4
2024-06-26,BF1553,Ornaments,Male,19,Las Vegas,No,50,0,50,1,50,2
2023-11-26,BF1550,Clothing,Male,25,Cardiff,Yes,97,40,137,1,137,5
2024-10-27,BF1551,Ornaments,Male,22,New Jersey,No,15,0,15,1,15,2
2024-05-01,BF1548,Clothing,Female,34,Miami,No,65,0,65,2,130,4
2024-01-27,BF1554,Ornaments,Male,32,Glasgow,Yes,20,40,60,1,60,1
2023-12-16,BF1549,Clothing,Female,31,Portland,No,130,0,130,1,130,5
2024-09-11,BF1551,Ornaments,Male,35,Austin,No,15,0,15,2,30,4
2024-03-03,BF1552,Ornaments,Male,22,Detroit,No,45,0,45,1,45,5
2024-10-30,BF1547,Ornaments,Female,26,Miami,No,32,0,32,1,32,4
2024-01-23,BF1547,Ornaments,Male,30,New Jersey,No,32,0,32,1,32,2
2024-03-25,BF1548,Clothing,Male,26,Sacramento,No,65,0,65,1,65,2
2024-10-09,BF1545,Other,Female,31,Detroit,No,10,0,10,1,10,1
2024-06-04,BF1554,Ornaments,Female,24,Detroit,No,20,0,20,1,20,4
2024-02-23,BF1554,Ornaments,Male,26,Sydney,Yes,20,100,120,1,120,4
2024-01-25,BF1546,Clothing,Male,28,Las Vegas,No,118,0,118,4,472,4
2024-03-21,BF1546,Clothing,Male,26,Dublin,Yes,118,40,158,1,158,4
2024-04-14,BF1548,Clothing,Male,18,Paris,Yes,65,50,115,1,115,1
2024-08-25,BF1544,Other,Male,29,New York,No,9,0,9,1,9,5
2024-03-25,BF1548,Clothing,Male,22,New York,No,65,0,65,3,195,5
2024-05-09,BF1549,Clothing,Female,19,Glasgow,Yes,130,40,170,4,680,5
2024-07-03,BF1555,Other,Male,27,Austin,No,23,0,23,1,23,2
2024-04-12,BF1551,Ornaments,Female,34,Toronto,Yes,15,25,40,1,40,1
2023-12-26,BF1543,Clothing,Female,22,Sydney,Yes,100,100,200,1,200,4
2024-08-23,BF1550,Clothing,Male,33,Cleveland,No,97,0,97,1,97,5
2024-03-22,BF1551,Ornaments,Male,31,San Antonio,No,15,0,15,3,45,4
2024-08-01,BF1550,Clothing,Female,21,New Jersey,No,97,0,97,1,97,5
2024-04-09,BF1548,Clothing,Female,31,Miami,No,65,0,65,1,65,4
2023-12-11,BF1546,Clothing,Male,19,Manchester,Yes,118,40,158,1,158,3
2024-09-24,BF1555,Other,Male,35,Las Vegas,No,23,0,23,5,115,5
2024-07-01,BF1545,Other,Male,30,Pittsburgh,No,10,0,10,1,10,4
2024-06-22,BF1551,Ornaments,Female,21,Mumbai,Yes,15,70,85,5,425,5
2024-05-10,BF1550,Clothing,Male,32,Memphis,No,97,0,97,1,97,4
2024-10-07,BF1551,Ornaments,Male,21,Sacramento,No,15,0,15,1,15,5
2024-03-20,BF1553,Ornaments,Male,24,Dublin,Yes,50,40,90,3,270,3
2024-02-05,BF1543,Clothing,Female,30,Las Vegas,No,100,0,100,1,100,5
2024-05-07,BF1552,Ornaments,Female,33,Detroit,No,45,0,45,1,45,4
2023-11-26,BF1544,Other,Male,20,Manchester,Yes,9,40,49,5,245,4
2024-03-22,BF1543,Clothing,Male,33,Toronto,Yes,100,25,125,1,125,4
2024-03-27,BF1547,Ornaments,Male,33,Mumbai,Yes,32,70,102,1,102,4
2024-08-26,BF1551,Ornaments,Female,31,Glasgow,Yes,15,40,55,1,55,5
2024-09-05,BF1544,Other,Male,23,Liverpool,Yes,9,40,49,2,98,5
2024-04-25,BF1544,Other,Male,32,Pittsburgh,No,9,0,9,1,9,5
2024-07-22,BF1554,Ornaments,Male,34,New York,No,20,0,20,1,20,4
2024-11-02,BF1548,Clothing,Male,26,Memphis,No,65,0,65,1,65,4
2024-10-31,BF1550,Clothing,Female,20,Las Vegas,No,97,0,97,3,291,4
2024-03-28,BF1545,Other,Male,34,Liverpool,Yes,10,40,50,3,150,2
2024-05-21,BF1553,Ornaments,Male,32,Cleveland,No,50,0,50,1,50,3
2024-11-01,BF1549,Clothing,Male,27,Portland,No,130,0,130,1,130,5
2024-03-07,BF1544,Other,Male,29,San Antonio,No,9,0,9,1,9,4
2024-01-12,BF1543,Clothing,Male,24,New Delhi,Yes,100,70,170,2,340,2
2024-08-25,BF1548,Clothing,Female,31,Austin,No,65,0,65,1,65,1
2024-09-02,BF1548,Clothing,Male,19,Miami,No,65,0,65,1,65,5
2024-04-05,BF1543,Clothing,Male,34,New York,No,100,0,100,2,200,4
2024-06-12,BF1553,Ornaments,Male,20,Detroit,No,50,0,50,1,50,3
2024-09-06,BF1549,Clothing,Male,20,Cardiff,Yes,130,40,170,1,170,2
2024-07-17,BF1553,Ornaments,Male,27,Sacramento,No,50,0,50,1,50,4
2024-01-24,BF1555,Other,Female,31,Las Vegas,No,23,0,23,1,23,1
2024-04-09,BF1553,Ornaments,Female,19,Portland,No,50,0,50,4,200,1
2024-08-04,BF1545,Other,Male,24,New Jersey,No,10,0,10,2,20,5
2024-09-25,BF1548,Clothing,Female,19,San Francisco,No,65,0,65,1,65,3
2024-05-22,BF1543,Clothing,Male,30,New Jersey,No,100,0,100,3,300,3
2023-12-12,BF1548,Clothing,Male,34,Montreal,Yes,65,25,90,1,90,3
2024-08-28,BF1544,Other,Male,21,San Francisco,No,9,0,9,1,9,1
2024-08-12,BF1554,Ornaments,Male,27,Manchester,Yes,20,40,60,1,60,4
2024-10-13,BF1548,Clothing,Female,29,Glasgow,Yes,65,40,105,1,105,1
2024-01-22,BF1548,Clothing,Male,33,Sacramento,No,65,0,65,2,130,1
2024-08-20,BF1545,Other,Male,20,Miami,No,10,0,10,1,10,1
2024-03-19,BF1548,Clothing,Male,27,London,Yes,65,40,105,1,105,4
2023-12-22,BF1545,Other,Male,34,New York,No,10,0,10,1,10,4
2024-08-29,BF1547,Ornaments,Male,26,Mumbai,Yes,32,70,102,3,306,3
2024-02-01,BF1547,Ornaments,Male,28,Manchester,Yes,32,40,72,2,144,1
2024-09-14,BF1544,Other,Female,24,Paris,Yes,9,50,59,4,236,3
2024-06-22,BF1543,Clothing,Male,31,London,Yes,100,40,140,4,560,4
2024-03-12,BF1552,Ornaments,Female,18,New Jersey,No,45,0,45,1,45,3
2024-01-20,BF1548,Clothing,Male,18,San Francisco,No,65,0,65,3,195,2
2024-05-21,BF1548,Clothing,Female,24,Liverpool,Yes,65,40,105,4,420,5
2024-09-29,BF1554,Ornaments,Male,28,Memphis,No,20,0,20,1,20,1
2024-03-19,BF1549,Clothing,Female,28,Dublin,Yes,130,40,170,1,170,1
2024-03-06,BF1544,Other,Male,22,Cleveland,No,9,0,9,1,9,4
2024-05-27,BF1548,Clothing,Male,28,New York,No,65,0,65,1,65,3
2024-03-24,BF1548,Clothing,Male,23,Cardiff,Yes,65,40,105,2,210,4
2024-08-04,BF1548,Clothing,Male,30,San Antonio,No,65,0,65,1,65,4
2024-01-30,BF1548,Clothing,Male,23,Dublin,Yes,65,40,105,1,105,4
2024-05-14,BF1553,Ornaments,Female,34,Cardiff,Yes,50,40,90,2,180,5
2024-05-21,BF1548,Clothing,Male,27,Toronto,Yes,65,25,90,1,90,5
2024-03-18,BF1544,Other,Male,25,Sydney,Yes,9,100,109,1,109,5
2024-08-30,BF1550,Clothing,Male,18,San Antonio,No,97,0,97,4,388,3
2024-06-12,BF1543,Clothing,Male,35,Glasgow,Yes,100,40,140,1,140,1
2024-08-29,BF1554,Ornaments,Male,31,New York,No,20,0,20,2,40,4
2023-12-19,BF1550,Clothing,Male,21,Liverpool,Yes,97,40,137,3,411,1
2024-01-12,BF1553,Ornaments,Female,23,Austin,No,50,0,50,1,50,4
2024-04-26,BF1543,Clothing,Male,20,Mumbai,Yes,100,70,170,2,340,4
2024-01-06,BF1547,Ornaments,Male,19,Detroit,No,32,0,32,1,32,4
2024-08-16,BF1544,Other,Male,21,London,Yes,9,40,49,4,196,3
2024-04-09,BF1548,Clothing,Male,21,New Delhi,Yes,65,70,135,1,135,4
2024-06-08,BF1549,Clothing,Female,32,New Jersey,No,130,0,130,1,130,3
2024-09-19,BF1544,Other,Male,28,Miami,No,9,0,9,2,18,2
2024-06-24,BF1548,Clothing,Female,24,Austin,No,65,0,65,3,195,4
2024-09-27,BF1546,Clothing,Male,32,Sacramento,No,118,0,118,1,118,4
2024-05-01,BF1555,Other,Male,27,New Jersey,No,23,0,23,1,23,3
2024-03-09,BF1554,Ornaments,Male,27,Toronto,Yes,20,25,45,1,45,5
2024-06-07,BF1553,Ornaments,Male,32,New Jersey,No,50,0,50,1,50,3
2024-09-04,BF1544,Other,Female,29,Sacramento,No,9,0,9,2,18,2
2024-06-27,BF1551,Ornaments,Female,20,Sacramento,No,15,0,15,1,15,1
2024-02-17,BF1550,Clothing,Female,21,Miami,No,97,0,97,2,194,5
2023-11-12,BF1548,Clothing,Male,21,Miami,No,65,0,65,1,65,1
2024-07-17,BF1543,Clothing,Male,20,San Antonio,No,100,0,100,1,100,3
2024-09-30,BF1545,Other,Male,29,Sacramento,No,10,0,10,3,30,4
2024-08-13,BF1544,Other,Male,34,Dublin,Yes,9,40,49,2,98,4
2024-01-31,BF1546,Clothing,Male,27,Liverpool,Yes,118,40,158,3,474,1
2024-05-23,BF1551,Ornaments,Male,19,Las Vegas,No,15,0,15,1,15,5
2024-09-09,BF1544,Other,Male,34,New Jersey,No,9,0,9,1,9,3
2024-04-13,BF1548,Clothing,Male,25,Las Vegas,No,65,0,65,1,65,2
2024-02-27,BF1555,Other,Male,20,Miami,No,23,0,23,1,23,3
2024-01-04,BF1551,Ornaments,Male,25,San Antonio,No,15,0,15,4,60,5
2024-06-16,BF1550,Clothing,Male,28,Liverpool,Yes,97,40,137,1,137,4
2024-05-07,BF1551,Ornaments,Female,18,Memphis,No,15,0,15,1,15,2
2024-02-26,BF1550,Clothing,Male,20,Sacramento,No,97,0,97,1,97,2
2024-11-04,BF1551,Ornaments,Male,34,San Antonio,No,15,0,15,2,30,4
2024-03-27,BF1543,Clothing,Female,32,New York,No,100,0,100,1,100,5
2024-07-24,BF1545,Other,Male,26,Las Vegas,No,10,0,10,2,20,5
2024-10-14,BF1548,Clothing,Female,27,Cleveland,No,65,0,65,1,65,3
2023-11-12,BF1550,Clothing,Female,28,Pittsburgh,No,97,0,97,1,97,5
2024-08-16,BF1544,Other,Female,19,Cleveland,No,9,0,9,1,9,5
2024-06-24,BF1551,Ornaments,Male,25,Miami,No,15,0,15,1,15,5
2024-02-16,BF1552,Ornaments,Male,27,Toronto,Yes,45,25,70,1,70,4
2024-09-04,BF1553,Ornaments,Female,20,Las Vegas,No,50,0,50,3,150,3
2023-12-04,BF1548,Clothing,Male,25,San Francisco,No,65,0,65,1,65,1
2024-07-24,BF1548,Clothing,Male,24,Detroit,No,65,0,65,1,65,1
2024-03-20,BF1547,Ornaments,Male,27,Austin,No,32,0,32,3,96,5
2023-11-13,BF1543,Clothing,Male,31,Paris,Yes,100,50,150,1,150,5
2024-05-13,BF1544,Other,Male,30,Las Vegas,No,9,0,9,1,9,2
2023-12-19,BF1551,Ornaments,Male,32,New Jersey,No,15,0,15,4,60,3
2024-02-06,BF1543,Clothing,Female,33,Austin,No,100,0,100,1,100,5
2024-10-21,BF1550,Clothing,Male,26,Cardiff,Yes,97,40,137,3,411,1
2024-02-10,BF1549,Clothing,Male,29,Portland,No,130,0,130,2,260,1
2024-10-29,BF1543,Clothing,Male,23,Glasgow,Yes,100,40,140,1,140,4
2024-03-25,BF1548,Clothing,Female,25,Sacramento,No,65,0,65,1,65,4
2024-02-14,BF1544,Other,Female,24,Liverpool,Yes,9,40,49,2,98,5
2023-12-21,BF1548,Clothing,Female,21,Pittsburgh,No,65,0,65,1,65,5
2024-08-24,BF1545,Other,Male,33,Glasgow,Yes,10,40,50,4,200,1
2023-11-06,BF1545,Other,Male,24,Liverpool,Yes,10,40,50,1,50,2
2023-11-06,BF1550,Clothing,Male,33,San Antonio,No,97,0,97,1,97,3
2024-02-16,BF1548,Clothing,Male,33,Portland,No,65,0,65,1,65,4
2023-12-20,BF1547,Ornaments,Female,31,New York,No,32,0,32,1,32,2
2023-12-18,BF1548,Clothing,Male,32,Detroit,No,65,0,65,2,130,4
2024-02-05,BF1545,Other,Male,33,Dublin,Yes,10,40,50,1,50,5
2023-12-15,BF1544,Other,Female,33,Miami,No,9,0,9,4,36,2
2024-07-17,BF1555,Other,Male,19,Sacramento,No,23,0,23,2,46,3
2024-01-30,BF1543,Clothing,Male,23,San Antonio,No,100,0,100,1,100,3
2024-07-20,BF1543,Clothing,Male,20,Paris,Yes,100,50,150,1,150,4
2024-01-09,BF1551,Ornaments,Female,21,Sacramento,No,15,0,15,2,30,4
2024-02-16,BF1551,Ornaments,Male,25,London,Yes,15,40,55,1,55,5
2024-07-16,BF1543,Clothing,Male,29,New Delhi,Yes,100,70,170,1,170,3
2023-12-09,BF1548,Clothing,Male,30,Pittsburgh,No,65,0,65,2,130,3
2024-10-25,BF1549,Clothing,Female,34,Detroit,No,130,0,130,1,130,1
2024-02-19,BF1545,Other,Female,25,Memphis,No,10,0,10,3,30,5
2024-11-03,BF1553,Ornaments,Female,22,Glasgow,Yes,50,40,90,4,360,2
2024-10-02,BF1545,Other,Male,22,Dublin,Yes,10,40,50,3,150,2
2023-12-07,BF1548,Clothing,Female,28,Toronto,Yes,65,25,90,1,90,1
2024-04-30,BF1553,Ornaments,Male,18,Memphis,No,50,0,50,1,50,1
2024-04-11,BF1546,Clothing,Female,31,Dublin,Yes,118,40,158,1,158,4
2024-04-24,BF1543,Clothing,Female,20,Memphis,No,100,0,100,1,100,1
2024-10-24,BF1544,Other,Female,32,Sacramento,No,9,0,9,1,9,4
2024-05-20,BF1551,Ornaments,Male,21,Sacramento,No,15,0,15,1,15,3
2023-11-24,BF1548,Clothing,Female,25,Portland,No,65,0,65,3,195,4
2024-03-22,BF1546,Clothing,Female,29,Sacramento,No,118,0,118,1,118,4
2024-03-30,BF1544,Other,Female,19,Sacramento,No,9,0,9,4,36,1
2024-03-24,BF1548,Clothing,Male,24,Montreal,Yes,65,25,90,1,90,1
2023-11-12,BF1548,Clothing,Male,34,Portland,No,65,0,65,1,65,5
2024-04-14,BF1543,Clothing,Male,19,Memphis,No,100,0,100,2,200,1
2024-01-09,BF1543,Clothing,Male,22,San Antonio,No,100,0,100,1,100,4
2024-07-19,BF1551,Ornaments,Female,33,San Francisco,No,15,0,15,1,15,1
2024-06-15,BF1550,Clothing,Female,30,Las Vegas,No,97,0,97,2,194,4
2024-10-14,BF1547,Ornaments,Male,29,Dublin,Yes,32,40,72,1,72,4
2024-05-15,BF1551,Ornaments,Female,34,Glasgow,Yes,15,40,55,1,55,2
2024-02-11,BF1545,Other,Male,20,Cleveland,No,10,0,10,4,40,3
2024-07-26,BF1548,Clothing,Male,18,Memphis,No,65,0,65,1,65,2
2024-10-12,BF1545,Other,Male,34,Sacramento,No,10,0,10,1,10,5
2024-04-15,BF1550,Clothing,Male,34,Glasgow,Yes,97,40,137,1,137,1
2024-08-23,BF1552,Ornaments,Female,35,New Delhi,Yes,45,70,115,3,345,1
2024-10-06,BF1543,Clothing,Male,30,New Jersey,No,100,0,100,1,100,4
2024-09-22,BF1550,Clothing,Female,20,Pittsburgh,No,97,0,97,2,194,5
2024-07-10,BF1548,Clothing,Female,32,Toronto,Yes,65,25,90,3,270,3
2024-04-01,BF1550,Clothing,Male,21,Pittsburgh,No,97,0,97,4,388,4
2024-02-07,BF1546,Clothing,Male,19,Toronto,Yes,118,25,143,1,143,4
2024-01-03,BF1550,Clothing,Male,21,Sacramento,No,97,0,97,4,388,5
2024-01-09,BF1554,Ornaments,Male,30,New York,No,20,0,20,2,40,5
2023-11-22,BF1548,Clothing,Male,29,Portland,No,65,0,65,2,130,2
2024-09-13,BF1548,Clothing,Male,35,Detroit,No,65,0,65,1,65,5
2024-09-19,BF1550,Clothing,Female,19,Glasgow,Yes,97,40,137,1,137,4
2024-05-18,BF1546,Clothing,Male,34,Memphis,No,118,0,118,1,118,5
2024-06-23,BF1551,Ornaments,Male,25,Paris,Yes,15,50,65,1,65,5
2024-08-14,BF1548,Clothing,Male,19,Glasgow,Yes,65,40,105,2,210,4
2023-11-06,BF1544,Other,Male,24,Mumbai,Yes,9,70,79,1,79,1
2023-11-06,BF1551,Ornaments,Male,25,San Antonio,No,15,0,15,1,15,2
2024-04-14,BF1549,Clothing,Male,30,San Antonio,No,130,0,130,1,130,4
2024-08-01,BF1548,Clothing,Male,18,Paris,Yes,65,50,115,1,115,4
2024-05-04,BF1551,Ornaments,Male,32,Cleveland,No,15,0,15,2,30,4
2024-08-08,BF1547,Ornaments,Male,35,Sydney,Yes,32,100,132,2,264,5
2024-08-06,BF1555,Other,Female,20,Memphis,No,23,0,23,1,23,5
2023-11-18,BF1548,Clothing,Male,19,Cleveland,No,65,0,65,4,260,5
2024-07-31,BF1550,Clothing,Male,19,Portland,No,97,0,97,1,97,3
