,Order ID,Order Date,Product ID,Product Category,Buyer Gender,Buyer Age,Order Location,International Shipping,Sales Price,Shipping Charges,Sales per Unit,Quantity,Total Sales,Rating,Review
5735,150314,2023-11-26,BF1546,Clothing,Male,18,San Francisco,No,118,0,118,1,118,5,Discount deals was greatly appreciated.
5736,194281,2024-02-28,BF1548,Clothing,Female,28,Austin,No,65,0,65,1,65,3,Expected much better
5737,167163,2024-07-02,BF1548,Clothing,Female,34,Montreal,Yes,65,25,90,1,90,4,The product was delivered quickly.
5738,139726,2024-02-24,BF1551,Ornaments,Male,18,Paris,Yes,15,50,65,1,65,3,Nothing too special.
5739,182275,2024-06-05,BF1554,Ornaments,Female,23,Paris,Yes,20,50,70,3,210,5,Incredible detailing was clearly evident.
5740,136125,2024-10-26,BF1550,Clothing,Male,31,Austin,No,97,0,97,1,97,1,Low quality products are a usual here these days.
5741,192008,2023-11-09,BF1551,Ornaments,Male,34,San Antonio,No,15,0,15,3,45,2,"Unfortunately, the delivery was late."
5742,159850,2024-01-18,BF1548,Clothing,Male,21,Memphis,No,65,0,65,1,65,1,The product had an underwhelming design.
5743,149408,2024-08-31,BF1550,Clothing,Male,22,Miami,No,97,0,97,1,97,5,Lack of delivery delays is greatly appreciated.
5744,183640,2024-10-30,BF1543,Clothing,Male,23,Cleveland,No,100,0,100,2,200,5,The product was affordable here compared to other brands.
5745,174658,2023-12-25,BF1554,Ornaments,Male,27,Glasgow,Yes,20,40,60,1,60,4,The product was affordable here compared to other brands.
5746,156937,2024-04-26,BF1553,Ornaments,Male,20,Memphis,No,50,0,50,1,50,4,The product was delivered quickly.
5747,130763,2024-06-17,BF1553,Ornaments,Male,30,London,Yes,50,40,90,1,90,4,Exquisite craftsmanship here is absolutely appreciated.
5748,148838,2024-11-01,BF1548,Clothing,Male,25,Miami,No,65,0,65,1,65,5,Great design is one of the major positives of this product.
5749,178680,2024-08-22,BF1554,Ornaments,Male,19,Miami,No,20,0,20,1,20,4,The product was delivered quickly.
5750,192015,2024-04-23,BF1549,Clothing,Male,34,Cleveland,No,130,0,130,1,130,4,The product was delivered quickly.
5751,186207,2024-08-01,BF1552,Ornaments,Female,27,Detroit,No,45,0,45,1,45,5,Great design is one of the major positives of this product.
5752,167190,2024-05-29,BF1550,Clothing,Female,35,New Jersey,No,97,0,97,1,97,5,The product was delivered quickly.
5753,134473,2024-06-09,BF1555,Other,Male,26,Cleveland,No,23,0,23,1,23,5,Exquisite craftsmanship here is absolutely appreciated.
5754,146643,2023-12-04,BF1553,Ornaments,Male,28,London,Yes,50,40,90,2,180,5,The delivery team handled the product with care.
5755,198615,2024-03-20,BF1548,Clothing,Male,32,Pittsburgh,No,65,0,65,3,195,5,The Product exhibits good design.
5756,192435,2024-03-18,BF1548,Clothing,Male,24,New Delhi,Yes,65,70,135,1,135,4,Incredible detailing was clearly evident.
5757,131203,2023-12-26,BF1552,Ornaments,Male,20,Pittsburgh,No,45,0,45,1,45,5,Incredible detailing was clearly evident.
5758,167829,2024-05-04,BF1548,Clothing,Male,32,Montreal,Yes,65,25,90,3,270,4,Premium quality as usual.
5759,178961,2024-02-15,BF1547,Ornaments,Male,30,Paris,Yes,32,50,82,1,82,1,The product had poor quality.
5760,178632,2024-02-08,BF1554,Ornaments,Male,21,Portland,No,20,0,20,1,20,4,Great design is one of the major positives of this product.
5761,130440,2024-03-25,BF1544,Other,Female,18,Miami,No,9,0,9,1,9,4,Incredible detailing was clearly evident.
5762,181648,2024-05-30,BF1551,Ornaments,Female,22,Cleveland,No,15,0,15,1,15,4,Incredible detailing was clearly evident.
5763,196362,2024-08-13,BF1554,Ornaments,Male,26,San Antonio,No,20,0,20,1,20,5,The product was delivered quickly.
5764,124419,2024-07-15,BF1549,Clothing,Female,27,Portland,No,130,0,130,1,130,4,Great design is one of the major positives of this product.
5765,176375,2024-08-18,BF1548,Clothing,Female,31,Detroit,No,65,0,65,1,65,3,Had slight delays but the product was in good shape.
5766,171736,2024-07-01,BF1553,Ornaments,Male,32,New York,No,50,0,50,1,50,2,The product had poor quality.
5767,184677,2024-09-21,BF1548,Clothing,Female,22,Memphis,No,65,0,65,1,65,4,Premium quality as usual.
5768,130726,2024-07-24,BF1550,Clothing,Male,23,Cardiff,Yes,97,40,137,2,274,5,Great design is one of the major positives of this product.
5769,128932,2024-03-03,BF1544,Other,Male,18,San Francisco,No,9,0,9,4,36,3,Not as expected.
5770,165419,2024-10-24,BF1550,Clothing,Male,28,New York,No,97,0,97,1,97,2,The product had an underwhelming design.
5771,135475,2024-10-20,BF1548,Clothing,Male,30,New Jersey,No,65,0,65,1,65,4,Incredible detailing was clearly evident.
5772,153235,2024-01-04,BF1549,Clothing,Female,30,Liverpool,Yes,130,40,170,1,170,5,The product had excellent quality.
5773,128920,2024-10-30,BF1548,Clothing,Male,25,Memphis,No,65,0,65,5,325,5,The Product exhibits good design.
5774,199824,2024-08-04,BF1551,Ornaments,Female,31,Memphis,No,15,0,15,1,15,5,Lack of delivery delays is greatly appreciated.
5775,179320,2024-03-02,BF1545,Other,Male,28,Glasgow,Yes,10,40,50,1,50,2,The product had an underwhelming design.
5776,130291,2023-11-23,BF1550,Clothing,Female,20,Sydney,Yes,97,100,197,1,197,1,Waste of Money.
5777,153442,2024-03-23,BF1548,Clothing,Female,21,Sacramento,No,65,0,65,1,65,5,The product had excellent quality.
5778,168369,2024-09-15,BF1548,Clothing,Female,33,Sacramento,No,65,0,65,1,65,5,Exquisite craftsmanship here is absolutely appreciated.
5779,194180,2024-09-05,BF1550,Clothing,Male,23,Cleveland,No,97,0,97,1,97,4,Discount deals was greatly appreciated.
5780,145662,2024-06-28,BF1545,Other,Male,20,Pittsburgh,No,10,0,10,3,30,4,Premium quality as usual.
5781,199832,2024-05-31,BF1551,Ornaments,Female,18,Manchester,Yes,15,40,55,4,220,5,Discount deals was greatly appreciated.
5782,145843,2024-01-01,BF1544,Other,Male,29,Portland,No,9,0,9,2,18,4,Lack of delivery delays is greatly appreciated.
5783,192203,2024-06-28,BF1548,Clothing,Female,34,Detroit,No,65,0,65,1,65,4,The product was delivered quickly.
5784,186541,2023-11-22,BF1544,Other,Male,20,Austin,No,9,0,9,3,27,3,Had slight delays but the product was in good shape.
5785,185834,2024-04-17,BF1546,Clothing,Male,35,Sacramento,No,118,0,118,1,118,5,Lack of delivery delays is greatly appreciated.
5786,195627,2024-06-12,BF1549,Clothing,Male,23,London,Yes,130,40,170,4,680,4,The Product exhibits good design.
5787,169777,2023-11-16,BF1551,Ornaments,Male,22,New Jersey,No,15,0,15,1,15,3,The handling was questionable but incurred only minute damages.
5788,121643,2024-03-03,BF1544,Other,Male,20,New York,No,9,0,9,4,36,3,The handling was questionable but incurred only minute damages.
5789,156933,2024-04-29,BF1547,Ornaments,Female,29,Paris,Yes,32,50,82,1,82,2,Low quality products are a usual here these days.
5790,175703,2024-05-26,BF1551,Ornaments,Male,31,Las Vegas,No,15,0,15,1,15,1,Careless handling by the delivery team.
5791,151185,2024-08-28,BF1551,Ornaments,Female,27,Glasgow,Yes,15,40,55,2,110,4,Lack of delivery delays is greatly appreciated.
5792,190641,2024-05-23,BF1554,Ornaments,Female,30,Sacramento,No,20,0,20,3,60,4,Lack of delivery delays is greatly appreciated.
5793,181434,2024-02-29,BF1553,Ornaments,Male,23,Miami,No,50,0,50,1,50,2,Never buying from here again.
5794,126109,2024-10-16,BF1552,Ornaments,Male,19,Paris,Yes,45,50,95,4,380,3,It was ok.
5795,175775,2024-07-15,BF1548,Clothing,Male,26,London,Yes,65,40,105,1,105,5,The Product exhibits good design.
5796,166082,2024-09-29,BF1543,Clothing,Female,25,Detroit,No,100,0,100,1,100,4,The Product exhibits good design.
5797,155821,2024-07-17,BF1551,Ornaments,Male,31,Las Vegas,No,15,0,15,3,45,1,Careless handling by the delivery team.
5798,124866,2024-07-08,BF1544,Other,Male,25,Memphis,No,9,0,9,2,18,2,The product had an underwhelming design.
5799,163413,2024-03-10,BF1554,Ornaments,Female,34,Paris,Yes,20,50,70,3,210,3,Not as expected.
5800,192972,2024-04-09,BF1551,Ornaments,Male,23,San Antonio,No,15,0,15,4,60,2,Clear delays in delivery.
5801,187569,2023-12-26,BF1545,Other,Male,32,Portland,No,10,0,10,1,10,2,Clear delays in delivery.
5802,134299,2024-04-19,BF1554,Ornaments,Male,23,New York,No,20,0,20,2,40,3,Nothing too special.
5803,157738,2024-10-15,BF1548,Clothing,Female,19,Memphis,No,65,0,65,1,65,1,Careless handling by the delivery team.
5804,158889,2023-12-25,BF1544,Other,Male,31,London,Yes,9,40,49,1,49,1,"Unfortunately, the delivery was late."
5805,170372,2024-07-07,BF1552,Ornaments,Female,32,Montreal,Yes,45,25,70,2,140,5,Lack of delivery delays is greatly appreciated.
5806,191024,2023-11-19,BF1553,Ornaments,Female,24,Austin,No,50,0,50,1,50,5,The Product exhibits good design.
5807,149223,2024-09-14,BF1545,Other,Female,35,New Jersey,No,10,0,10,1,10,4,Exquisite craftsmanship here is absolutely appreciated.
5808,192997,2024-08-20,BF1552,Ornaments,Male,31,Las Vegas,No,45,0,45,1,45,4,The delivery team handled the product with care.
5809,159784,2024-09-14,BF1550,Clothing,Female,23,Portland,No,97,0,97,1,97,5,Great design is one of the major positives of this product.
5810,156543,2023-12-09,BF1544,Other,Female,30,New Delhi,Yes,9,70,79,1,79,1,The product had an underwhelming design.
5811,147533,2024-04-04,BF1545,Other,Male,28,Austin,No,10,0,10,1,10,5,The product was delivered quickly.
5812,123003,2024-07-12,BF1545,Other,Male,22,San Francisco,No,10,0,10,1,10,2,Never buying from here again.
5813,145994,2023-12-28,BF1544,Other,Male,22,Miami,No,9,0,9,1,9,3,Had slight delays but the product was in good shape.
5814,182172,2024-04-13,BF1550,Clothing,Female,34,Manchester,Yes,97,40,137,1,137,4,Great design is one of the major positives of this product.
5815,173489,2024-09-22,BF1555,Other,Male,24,San Francisco,No,23,0,23,2,46,5,Premium quality as usual.
5816,120472,2024-02-15,BF1544,Other,Male,25,Memphis,No,9,0,9,1,9,5,Exquisite craftsmanship here is absolutely appreciated.
5817,185801,2024-10-24,BF1544,Other,Male,20,Pittsburgh,No,9,0,9,1,9,3,Nothing too special.
5818,187896,2024-08-26,BF1543,Clothing,Male,22,Glasgow,Yes,100,40,140,1,140,4,The product was affordable here compared to other brands.
5819,129363,2024-03-27,BF1550,Clothing,Female,20,Austin,No,97,0,97,1,97,5,The product had excellent quality.
5820,126466,2024-07-05,BF1544,Other,Male,19,Montreal,Yes,9,25,34,1,34,5,Lack of delivery delays is greatly appreciated.
5821,135979,2024-09-19,BF1551,Ornaments,Female,26,New York,No,15,0,15,1,15,1,The product had poor quality.
5822,188770,2024-01-15,BF1545,Other,Male,25,Miami,No,10,0,10,2,20,5,The product was delivered quickly.
5823,195017,2024-04-09,BF1551,Ornaments,Male,27,Paris,Yes,15,50,65,1,65,3,The handling was questionable but incurred only minute damages.
5824,187420,2024-01-23,BF1554,Ornaments,Male,25,San Francisco,No,20,0,20,1,20,4,Great design is one of the major positives of this product.
5825,184874,2024-03-18,BF1543,Clothing,Male,35,Toronto,Yes,100,25,125,4,500,4,The product was delivered quickly.
5826,174925,2023-12-26,BF1550,Clothing,Male,27,London,Yes,97,40,137,1,137,5,Exquisite craftsmanship here is absolutely appreciated.
5827,162097,2024-07-23,BF1553,Ornaments,Female,34,Liverpool,Yes,50,40,90,1,90,1,Careless handling by the delivery team.
5828,174542,2023-11-21,BF1550,Clothing,Male,30,Portland,No,97,0,97,1,97,1,There is clear evidence of subpar detailing.
5829,162020,2024-09-28,BF1547,Ornaments,Male,27,Manchester,Yes,32,40,72,1,72,3,Had slight delays but the product was in good shape.
5830,154552,2023-12-15,BF1550,Clothing,Male,18,Paris,Yes,97,50,147,1,147,5,Great design is one of the major positives of this product.
5831,178240,2024-01-13,BF1551,Ornaments,Female,25,Manchester,Yes,15,40,55,2,110,5,Incredible detailing was clearly evident.
5832,133406,2024-09-01,BF1546,Clothing,Male,30,New Jersey,No,118,0,118,1,118,1,The product is not as advertised.
5833,166704,2024-10-01,BF1548,Clothing,Female,31,Detroit,No,65,0,65,1,65,5,The product was delivered quickly.
5834,123952,2024-04-30,BF1554,Ornaments,Female,34,Austin,No,20,0,20,2,40,1,The product had an underwhelming design.
5835,181957,2024-06-20,BF1548,Clothing,Male,25,Miami,No,65,0,65,3,195,2,Careless handling by the delivery team.
5836,155094,2024-03-03,BF1554,Ornaments,Male,25,Memphis,No,20,0,20,1,20,4,The product was affordable here compared to other brands.
5837,159628,2024-05-15,BF1543,Clothing,Male,21,Sacramento,No,100,0,100,1,100,3,The handling was questionable but incurred only minute damages.
5838,169000,2023-12-08,BF1547,Ornaments,Female,21,Cleveland,No,32,0,32,2,64,3,It was ok.
5839,139878,2023-12-07,BF1548,Clothing,Male,26,Detroit,No,65,0,65,1,65,3,Had slight delays but the product was in good shape.
5840,162844,2024-10-23,BF1543,Clothing,Male,33,San Francisco,No,100,0,100,1,100,1,The product had an underwhelming design.
5841,147286,2024-10-25,BF1545,Other,Male,30,New York,No,10,0,10,2,20,2,Never buying from here again.
5842,163316,2024-11-02,BF1553,Ornaments,Male,27,Portland,No,50,0,50,1,50,5,Discount deals was greatly appreciated.
5843,126565,2024-10-21,BF1548,Clothing,Male,23,Manchester,Yes,65,40,105,1,105,3,Not as expected.
5844,139788,2024-09-21,BF1544,Other,Male,31,Sacramento,No,9,0,9,1,9,4,The product had excellent quality.
5845,173890,2024-09-12,BF1550,Clothing,Female,31,Pittsburgh,No,97,0,97,1,97,3,Average product
5846,166179,2023-12-05,BF1546,Clothing,Male,33,Portland,No,118,0,118,3,354,1,"Unfortunately, the delivery was late."
5847,122825,2024-09-13,BF1552,Ornaments,Female,19,Memphis,No,45,0,45,3,135,1,There is clear evidence of subpar detailing.
5848,171543,2024-01-25,BF1543,Clothing,Male,20,New Jersey,No,100,0,100,1,100,5,Great design is one of the major positives of this product.
5849,177223,2024-08-20,BF1553,Ornaments,Male,31,Paris,Yes,50,50,100,3,300,3,Expected much better
5850,120470,2024-01-12,BF1552,Ornaments,Male,31,Memphis,No,45,0,45,1,45,2,Waste of Money.
5851,153477,2023-12-24,BF1546,Clothing,Male,25,San Francisco,No,118,0,118,1,118,5,Incredible detailing was clearly evident.
5852,175316,2024-05-01,BF1554,Ornaments,Female,19,Sacramento,No,20,0,20,2,40,4,Premium quality as usual.
5853,121413,2024-04-15,BF1543,Clothing,Male,31,Las Vegas,No,100,0,100,3,300,4,Premium quality as usual.
5854,133637,2024-06-27,BF1548,Clothing,Male,21,Austin,No,65,0,65,2,130,3,It was ok.
5855,159305,2024-06-20,BF1546,Clothing,Male,29,Austin,No,118,0,118,1,118,3,The handling was questionable but incurred only minute damages.
5856,157434,2024-08-03,BF1546,Clothing,Female,35,San Francisco,No,118,0,118,1,118,1,Never buying from here again.
5857,167423,2024-06-17,BF1554,Ornaments,Female,35,Memphis,No,20,0,20,1,20,2,Low quality products are a usual here these days.
5858,178713,2024-03-19,BF1543,Clothing,Female,27,San Francisco,No,100,0,100,1,100,5,Discount deals was greatly appreciated.
5859,153138,2023-11-23,BF1548,Clothing,Male,27,Sacramento,No,65,0,65,2,130,3,The handling was questionable but incurred only minute damages.
5860,178668,2024-04-11,BF1543,Clothing,Male,32,Cleveland,No,100,0,100,1,100,5,Discount deals was greatly appreciated.
5861,198821,2023-12-15,BF1544,Other,Female,21,Toronto,Yes,9,25,34,3,102,5,The product had excellent quality.
5862,122818,2024-01-28,BF1554,Ornaments,Male,30,San Antonio,No,20,0,20,1,20,4,The Product exhibits good design.
5863,131565,2024-09-12,BF1550,Clothing,Male,30,Manchester,Yes,97,40,137,1,137,1,Never buying from here again.
5864,174412,2024-05-19,BF1551,Ornaments,Male,21,San Antonio,No,15,0,15,2,30,1,The product is not as advertised.
5865,180312,2023-11-13,BF1543,Clothing,Male,28,New Jersey,No,100,0,100,1,100,3,It was ok.
5866,137234,2024-10-21,BF1551,Ornaments,Female,27,Miami,No,15,0,15,4,60,4,The product was affordable here compared to other brands.
5867,129839,2024-11-02,BF1551,Ornaments,Male,30,Montreal,Yes,15,25,40,1,40,4,The product was affordable here compared to other brands.
5868,147889,2024-07-07,BF1554,Ornaments,Male,19,Detroit,No,20,0,20,2,40,2,The product had an underwhelming design.
5869,198914,2024-01-15,BF1551,Ornaments,Female,21,Manchester,Yes,15,40,55,1,55,3,Nothing too special.
5870,154918,2024-02-26,BF1545,Other,Female,20,San Francisco,No,10,0,10,1,10,1,Waste of Money.
5871,188859,2024-10-24,BF1551,Ornaments,Male,27,San Antonio,No,15,0,15,1,15,5,Exquisite craftsmanship here is absolutely appreciated.
5872,188269,2024-10-21,BF1551,Ornaments,Female,29,Cleveland,No,15,0,15,2,30,4,The delivery team handled the product with care.
5873,123722,2024-09-04,BF1548,Clothing,Male,34,Memphis,No,65,0,65,5,325,1,Waste of Money.
5874,183676,2024-02-06,BF1550,Clothing,Female,23,Memphis,No,97,0,97,1,97,5,Lack of delivery delays is greatly appreciated.
5875,141759,2024-10-23,BF1548,Clothing,Male,23,San Francisco,No,65,0,65,1,65,4,Discount deals was greatly appreciated.
5876,157414,2024-01-19,BF1546,Clothing,Male,21,New York,No,118,0,118,1,118,1,The product had an underwhelming design.
5877,129435,2024-06-18,BF1545,Other,Male,33,Detroit,No,10,0,10,1,10,5,Discount deals was greatly appreciated.
5878,135102,2024-05-26,BF1548,Clothing,Female,35,San Francisco,No,65,0,65,1,65,3,Expected much better
5879,125584,2024-05-22,BF1554,Ornaments,Male,25,Liverpool,Yes,20,40,60,4,240,1,Waste of Money.
5880,158461,2024-02-12,BF1551,Ornaments,Male,35,Cardiff,Yes,15,40,55,1,55,4,Lack of delivery delays is greatly appreciated.
5881,180735,2024-09-22,BF1544,Other,Male,20,San Francisco,No,9,0,9,3,27,4,The Product exhibits good design.
5882,140405,2024-01-09,BF1548,Clothing,Male,18,Paris,Yes,65,50,115,1,115,4,The product had excellent quality.
5883,148268,2024-03-27,BF1551,Ornaments,Male,35,New York,No,15,0,15,1,15,1,Careless handling by the delivery team.
5884,134745,2024-05-20,BF1545,Other,Male,34,Detroit,No,10,0,10,1,10,5,The product had excellent quality.
5885,180088,2024-03-21,BF1546,Clothing,Male,21,Miami,No,118,0,118,1,118,1,Waste of Money.
5886,162398,2024-04-17,BF1551,Ornaments,Male,25,San Antonio,No,15,0,15,1,15,1,Waste of Money.
5887,189615,2024-09-05,BF1551,Ornaments,Female,33,Paris,Yes,15,50,65,1,65,5,The Product exhibits good design.
5888,177357,2024-02-05,BF1552,Ornaments,Female,18,Paris,Yes,45,50,95,3,285,1,There is clear evidence of subpar detailing.
5889,136183,2024-07-10,BF1548,Clothing,Female,19,Cardiff,Yes,65,40,105,2,210,5,Incredible detailing was clearly evident.
5890,135465,2024-06-13,BF1545,Other,Male,19,New York,No,10,0,10,4,40,4,The product was affordable here compared to other brands.
5891,120385,2024-04-12,BF1548,Clothing,Male,27,Sacramento,No,65,0,65,1,65,5,The product had excellent quality.
5892,149585,2024-06-16,BF1543,Clothing,Female,23,Memphis,No,100,0,100,1,100,1,Careless handling by the delivery team.
5893,150670,2024-07-11,BF1551,Ornaments,Female,32,Sacramento,No,15,0,15,1,15,5,The product had excellent quality.
5894,167436,2024-10-02,BF1550,Clothing,Male,31,Sydney,Yes,97,100,197,4,788,1,Never buying from here again.
5895,127363,2023-12-15,BF1553,Ornaments,Male,22,London,Yes,50,40,90,2,180,5,Lack of delivery delays is greatly appreciated.
5896,148833,2024-01-07,BF1547,Ornaments,Male,19,Detroit,No,32,0,32,3,96,4,Premium quality as usual.
5897,120459,2024-10-22,BF1548,Clothing,Female,32,Manchester,Yes,65,40,105,1,105,5,The product was delivered quickly.
5898,163668,2024-01-11,BF1550,Clothing,Female,27,London,Yes,97,40,137,3,411,4,Incredible detailing was clearly evident.
5899,163626,2024-02-21,BF1543,Clothing,Female,33,New York,No,100,0,100,1,100,5,Great design is one of the major positives of this product.
5900,171142,2024-02-25,BF1543,Clothing,Female,34,Portland,No,100,0,100,1,100,4,Exquisite craftsmanship here is absolutely appreciated.
5901,155257,2024-10-06,BF1550,Clothing,Male,31,New York,No,97,0,97,5,485,5,The Product exhibits good design.
5902,154121,2024-05-17,BF1546,Clothing,Male,25,Mumbai,Yes,118,70,188,1,188,4,Premium quality as usual.
5903,195783,2024-01-14,BF1548,Clothing,Female,30,San Antonio,No,65,0,65,1,65,3,Nothing too special.
5904,182816,2024-02-24,BF1548,Clothing,Male,27,Austin,No,65,0,65,1,65,2,The product had poor quality.
5905,139977,2023-11-18,BF1543,Clothing,Female,24,London,Yes,100,40,140,5,700,4,The delivery team handled the product with care.
5906,184740,2023-12-27,BF1550,Clothing,Female,21,San Antonio,No,97,0,97,1,97,5,The product was delivered quickly.
5907,164318,2024-10-11,BF1554,Ornaments,Male,32,Pittsburgh,No,20,0,20,2,40,5,Premium quality as usual.
5908,187769,2024-10-23,BF1548,Clothing,Male,32,Portland,No,65,0,65,1,65,5,Discount deals was greatly appreciated.
5909,181573,2023-12-09,BF1548,Clothing,Male,18,London,Yes,65,40,105,4,420,1,Waste of Money.
5910,123211,2024-06-30,BF1555,Other,Female,31,Detroit,No,23,0,23,1,23,5,Premium quality as usual.
5911,187969,2024-09-30,BF1548,Clothing,Male,30,Sacramento,No,65,0,65,1,65,1,The product had an underwhelming design.
5912,144073,2023-12-08,BF1549,Clothing,Male,25,San Antonio,No,130,0,130,5,650,4,Lack of delivery delays is greatly appreciated.
5913,130717,2023-11-28,BF1543,Clothing,Male,34,Cleveland,No,100,0,100,1,100,1,The promotion quality does not match the product
5914,130623,2024-02-12,BF1544,Other,Male,28,Las Vegas,No,9,0,9,3,27,4,The delivery team handled the product with care.
5915,198322,2024-04-02,BF1548,Clothing,Female,30,Mumbai,Yes,65,70,135,1,135,4,Exquisite craftsmanship here is absolutely appreciated.
5916,124915,2024-07-24,BF1551,Ornaments,Male,27,Paris,Yes,15,50,65,1,65,5,Exquisite craftsmanship here is absolutely appreciated.
5917,132277,2024-08-31,BF1544,Other,Male,29,Paris,Yes,9,50,59,1,59,5,Incredible detailing was clearly evident.
5918,187320,2024-08-07,BF1544,Other,Female,23,New York,No,9,0,9,1,9,1,The promotion quality does not match the product
5919,148366,2023-11-23,BF1548,Clothing,Male,19,Mumbai,Yes,65,70,135,1,135,5,Exquisite craftsmanship here is absolutely appreciated.
5920,187066,2024-04-15,BF1548,Clothing,Male,27,Mumbai,Yes,65,70,135,1,135,5,The Product exhibits good design.
5921,122304,2023-12-01,BF1551,Ornaments,Male,30,Las Vegas,No,15,0,15,1,15,2,Low quality products are a usual here these days.
5922,120130,2024-06-07,BF1545,Other,Male,19,Miami,No,10,0,10,1,10,4,The product had excellent quality.
5923,190892,2024-09-22,BF1548,Clothing,Female,22,Sacramento,No,65,0,65,1,65,5,Incredible detailing was clearly evident.
5924,186943,2024-08-07,BF1548,Clothing,Male,32,Austin,No,65,0,65,1,65,1,The product had an underwhelming design.
5925,199080,2024-08-29,BF1545,Other,Male,27,Austin,No,10,0,10,1,10,3,Expected much better
5926,141687,2024-06-30,BF1549,Clothing,Male,27,New Jersey,No,130,0,130,1,130,1,There is clear evidence of subpar detailing.
5927,140555,2024-01-23,BF1551,Ornaments,Male,28,Pittsburgh,No,15,0,15,1,15,4,Discount deals was greatly appreciated.
5928,143914,2024-02-19,BF1554,Ornaments,Male,34,Sydney,Yes,20,100,120,1,120,3,Nothing too special.
5929,156089,2024-03-05,BF1551,Ornaments,Female,24,Portland,No,15,0,15,1,15,3,Had slight delays but the product was in good shape.
5930,154966,2024-01-22,BF1544,Other,Male,34,Cleveland,No,9,0,9,2,18,3,Expected much better
5931,161099,2023-11-14,BF1543,Clothing,Male,18,Memphis,No,100,0,100,4,400,4,Premium quality as usual.
5932,194375,2024-03-10,BF1550,Clothing,Male,29,Sacramento,No,97,0,97,4,388,1,Never buying from here again.
5933,167500,2024-06-28,BF1550,Clothing,Male,33,Dublin,Yes,97,40,137,1,137,5,The product was delivered quickly.
5934,162565,2024-08-17,BF1550,Clothing,Male,20,Detroit,No,97,0,97,1,97,2,Clear delays in delivery.
5935,148189,2024-05-28,BF1545,Other,Male,27,Detroit,No,10,0,10,2,20,3,Expected much better
5936,139082,2024-08-11,BF1544,Other,Male,22,London,Yes,9,40,49,3,147,5,Exquisite craftsmanship here is absolutely appreciated.
5937,131621,2024-05-15,BF1543,Clothing,Male,20,Cardiff,Yes,100,40,140,2,280,1,Never buying from here again.
5938,130376,2024-05-24,BF1551,Ornaments,Male,34,Las Vegas,No,15,0,15,1,15,5,The product had excellent quality.
5939,130229,2024-05-31,BF1551,Ornaments,Male,25,Toronto,Yes,15,25,40,3,120,5,Great design is one of the major positives of this product.
5940,144525,2024-01-21,BF1548,Clothing,Female,24,Las Vegas,No,65,0,65,2,130,5,Incredible detailing was clearly evident.
5941,128005,2024-10-22,BF1543,Clothing,Female,33,Portland,No,100,0,100,1,100,1,The product had poor quality.
5942,199297,2024-05-22,BF1544,Other,Male,35,Sacramento,No,9,0,9,5,45,2,The product had an underwhelming design.
5943,148387,2024-07-02,BF1544,Other,Female,26,Cardiff,Yes,9,40,49,2,98,4,Incredible detailing was clearly evident.
5944,170629,2024-04-23,BF1544,Other,Male,25,Austin,No,9,0,9,5,45,3,Had slight delays but the product was in good shape.
5945,161176,2024-06-17,BF1543,Clothing,Male,22,Memphis,No,100,0,100,2,200,1,There is clear evidence of subpar detailing.
5946,170414,2024-08-10,BF1550,Clothing,Female,18,Austin,No,97,0,97,1,97,4,Great design is one of the major positives of this product.
5947,194532,2024-08-28,BF1553,Ornaments,Male,33,New York,No,50,0,50,1,50,4,Exquisite craftsmanship here is absolutely appreciated.
5948,198632,2024-01-26,BF1544,Other,Male,30,Sacramento,No,9,0,9,1,9,5,Exquisite craftsmanship here is absolutely appreciated.
5949,171252,2024-08-13,BF1548,Clothing,Male,20,San Antonio,No,65,0,65,1,65,1,The product had poor quality.
5950,152146,2024-10-11,BF1554,Ornaments,Female,22,Liverpool,Yes,20,40,60,1,60,5,Exquisite craftsmanship here is absolutely appreciated.
5951,125563,2024-04-28,BF1553,Ornaments,Female,24,Liverpool,Yes,50,40,90,1,90,5,Discount deals was greatly appreciated.
5952,177140,2024-08-11,BF1549,Clothing,Male,34,Miami,No,130,0,130,1,130,4,The product was affordable here compared to other brands.
5953,142497,2024-09-06,BF1551,Ornaments,Female,29,Sydney,Yes,15,100,115,2,230,3,Not as expected.
5954,131499,2024-04-26,BF1543,Clothing,Male,19,Austin,No,100,0,100,4,400,5,Incredible detailing was clearly evident.
5955,168159,2023-12-05,BF1548,Clothing,Male,34,Toronto,Yes,65,25,90,1,90,5,Discount deals was greatly appreciated.
5956,194848,2023-12-08,BF1554,Ornaments,Female,18,San Francisco,No,20,0,20,1,20,4,The Product exhibits good design.
5957,193276,2024-09-16,BF1547,Ornaments,Male,28,New Jersey,No,32,0,32,3,96,1,The product had an underwhelming design.
5958,155425,2024-07-30,BF1543,Clothing,Female,21,Miami,No,100,0,100,2,200,5,The delivery team handled the product with care.
5959,157683,2024-07-10,BF1543,Clothing,Female,26,Detroit,No,100,0,100,1,100,3,The handling was questionable but incurred only minute damages.
5960,133953,2024-02-09,BF1545,Other,Female,22,Austin,No,10,0,10,2,20,3,The handling was questionable but incurred only minute damages.
5961,197610,2024-05-13,BF1543,Clothing,Male,29,Pittsburgh,No,100,0,100,1,100,5,The product was delivered quickly.
5962,151403,2024-09-30,BF1545,Other,Female,20,Detroit,No,10,0,10,2,20,3,Expected much better
5963,195874,2023-11-19,BF1547,Ornaments,Male,24,Austin,No,32,0,32,1,32,1,Clear delays in delivery.
